elution_time,intensity
1.122832999999999970e+01,6.300000000000000044e-02
1.123000000000000043e+01,5.399999999999999939e-02
1.123166999999999938e+01,4.200000000000000261e-02
1.123333000000000048e+01,5.399999999999999939e-02
1.123499999999999943e+01,5.999999999999999778e-02
1.123667000000000016e+01,5.399999999999999939e-02
1.123832999999999949e+01,4.200000000000000261e-02
1.124000000000000021e+01,5.299999999999999850e-02
1.124166999999999916e+01,6.199999999999999956e-02
1.124333000000000027e+01,5.399999999999999939e-02
1.124499999999999922e+01,3.899999999999999994e-02
1.124666999999999994e+01,5.099999999999999672e-02
1.124832999999999927e+01,5.800000000000000294e-02
1.125000000000000000e+01,5.399999999999999939e-02
1.125167000000000073e+01,4.200000000000000261e-02
1.125333000000000006e+01,5.500000000000000028e-02
1.125500000000000078e+01,6.199999999999999956e-02
1.125666999999999973e+01,5.800000000000000294e-02
1.125833000000000084e+01,4.100000000000000172e-02
1.125999999999999979e+01,4.800000000000000100e-02
1.126167000000000051e+01,5.399999999999999939e-02
1.126332999999999984e+01,4.900000000000000189e-02
1.126500000000000057e+01,3.599999999999999728e-02
1.126666999999999952e+01,4.299999999999999656e-02
1.126833000000000062e+01,5.000000000000000278e-02
1.126999999999999957e+01,5.000000000000000278e-02
1.127167000000000030e+01,3.899999999999999994e-02
1.127332999999999963e+01,5.000000000000000278e-02
1.127500000000000036e+01,6.099999999999999867e-02
1.127666999999999931e+01,6.099999999999999867e-02
1.127833000000000041e+01,4.700000000000000011e-02
1.127999999999999936e+01,5.500000000000000028e-02
1.128167000000000009e+01,6.600000000000000311e-02
1.128332999999999942e+01,6.500000000000000222e-02
1.128500000000000014e+01,5.000000000000000278e-02
1.128667000000000087e+01,5.600000000000000117e-02
1.128833000000000020e+01,6.700000000000000400e-02
1.128999999999999915e+01,6.600000000000000311e-02
1.129166999999999987e+01,5.399999999999999939e-02
1.129332999999999920e+01,6.199999999999999956e-02
1.129499999999999993e+01,6.900000000000000577e-02
1.129667000000000066e+01,6.400000000000000133e-02
1.129832999999999998e+01,5.099999999999999672e-02
1.130000000000000071e+01,5.700000000000000205e-02
1.130166999999999966e+01,6.600000000000000311e-02
1.130333000000000077e+01,5.999999999999999778e-02
1.130499999999999972e+01,4.299999999999999656e-02
1.130667000000000044e+01,5.000000000000000278e-02
1.130832999999999977e+01,5.999999999999999778e-02
1.131000000000000050e+01,6.099999999999999867e-02
1.131166999999999945e+01,4.700000000000000011e-02
1.131333000000000055e+01,5.199999999999999761e-02
1.131499999999999950e+01,6.300000000000000044e-02
1.131667000000000023e+01,6.500000000000000222e-02
1.131832999999999956e+01,4.900000000000000189e-02
1.132000000000000028e+01,5.199999999999999761e-02
1.132166999999999923e+01,6.500000000000000222e-02
1.132333000000000034e+01,6.800000000000000488e-02
1.132499999999999929e+01,5.399999999999999939e-02
1.132667000000000002e+01,5.500000000000000028e-02
1.132832999999999934e+01,6.800000000000000488e-02
1.133000000000000007e+01,6.500000000000000222e-02
1.133167000000000080e+01,5.199999999999999761e-02
1.133333000000000013e+01,5.399999999999999939e-02
1.133500000000000085e+01,6.800000000000000488e-02
1.133666999999999980e+01,7.000000000000000666e-02
1.133832999999999913e+01,5.899999999999999689e-02
1.133999999999999986e+01,5.399999999999999939e-02
1.134167000000000058e+01,6.300000000000000044e-02
1.134332999999999991e+01,6.500000000000000222e-02
1.134500000000000064e+01,5.299999999999999850e-02
1.134666999999999959e+01,4.700000000000000011e-02
1.134833000000000069e+01,5.999999999999999778e-02
1.134999999999999964e+01,6.500000000000000222e-02
1.135167000000000037e+01,5.199999999999999761e-02
1.135332999999999970e+01,5.000000000000000278e-02
1.135500000000000043e+01,6.099999999999999867e-02
1.135666999999999938e+01,5.999999999999999778e-02
1.135833000000000048e+01,4.800000000000000100e-02
1.135999999999999943e+01,4.399999999999999745e-02
1.136167000000000016e+01,5.600000000000000117e-02
1.136332999999999949e+01,6.199999999999999956e-02
1.136500000000000021e+01,5.500000000000000028e-02
1.136666999999999916e+01,4.900000000000000189e-02
1.136833000000000027e+01,5.999999999999999778e-02
1.136999999999999922e+01,6.300000000000000044e-02
1.137166999999999994e+01,5.199999999999999761e-02
1.137332999999999927e+01,4.800000000000000100e-02
1.137500000000000000e+01,6.199999999999999956e-02
1.137667000000000073e+01,6.400000000000000133e-02
1.137833000000000006e+01,5.199999999999999761e-02
1.138000000000000078e+01,4.800000000000000100e-02
1.138166999999999973e+01,6.199999999999999956e-02
1.138333000000000084e+01,6.300000000000000044e-02
1.138499999999999979e+01,5.399999999999999939e-02
1.138667000000000051e+01,4.700000000000000011e-02
1.138832999999999984e+01,5.700000000000000205e-02
1.139000000000000057e+01,5.999999999999999778e-02
1.139166999999999952e+01,5.000000000000000278e-02
1.139333000000000062e+01,4.100000000000000172e-02
1.139499999999999957e+01,5.500000000000000028e-02
1.139667000000000030e+01,6.199999999999999956e-02
1.139832999999999963e+01,5.500000000000000028e-02
1.140000000000000036e+01,4.499999999999999833e-02
1.140166999999999931e+01,5.700000000000000205e-02
1.140333000000000041e+01,6.199999999999999956e-02
1.140499999999999936e+01,5.199999999999999761e-02
1.140667000000000009e+01,4.000000000000000083e-02
1.140832999999999942e+01,5.299999999999999850e-02
1.141000000000000014e+01,6.099999999999999867e-02
1.141167000000000087e+01,5.299999999999999850e-02
1.141333000000000020e+01,3.899999999999999994e-02
1.141499999999999915e+01,5.000000000000000278e-02
1.141666999999999987e+01,5.600000000000000117e-02
1.141832999999999920e+01,5.000000000000000278e-02
1.141999999999999993e+01,4.100000000000000172e-02
1.142167000000000066e+01,5.800000000000000294e-02
1.142332999999999998e+01,6.500000000000000222e-02
1.142500000000000071e+01,5.800000000000000294e-02
1.142666999999999966e+01,4.399999999999999745e-02
1.142833000000000077e+01,6.099999999999999867e-02
1.142999999999999972e+01,6.600000000000000311e-02
1.143167000000000044e+01,6.099999999999999867e-02
1.143332999999999977e+01,5.399999999999999939e-02
1.143500000000000050e+01,6.600000000000000311e-02
1.143666999999999945e+01,7.099999999999999367e-02
1.143833000000000055e+01,6.500000000000000222e-02
1.143999999999999950e+01,5.299999999999999850e-02
1.144167000000000023e+01,6.600000000000000311e-02
1.144332999999999956e+01,7.299999999999999545e-02
1.144500000000000028e+01,6.600000000000000311e-02
1.144666999999999923e+01,5.399999999999999939e-02
1.144833000000000034e+01,6.500000000000000222e-02
1.144999999999999929e+01,7.299999999999999545e-02
1.145167000000000002e+01,6.900000000000000577e-02
1.145332999999999934e+01,5.500000000000000028e-02
1.145500000000000007e+01,6.600000000000000311e-02
1.145667000000000080e+01,7.199999999999999456e-02
1.145833000000000013e+01,6.400000000000000133e-02
1.146000000000000085e+01,4.800000000000000100e-02
1.146166999999999980e+01,5.800000000000000294e-02
1.146332999999999913e+01,6.300000000000000044e-02
1.146499999999999986e+01,5.999999999999999778e-02
1.146667000000000058e+01,4.800000000000000100e-02
1.146832999999999991e+01,5.600000000000000117e-02
1.147000000000000064e+01,6.700000000000000400e-02
1.147166999999999959e+01,6.199999999999999956e-02
1.147333000000000069e+01,4.700000000000000011e-02
1.147499999999999964e+01,5.600000000000000117e-02
1.147667000000000037e+01,6.600000000000000311e-02
1.147832999999999970e+01,6.300000000000000044e-02
1.148000000000000043e+01,5.000000000000000278e-02
1.148166999999999938e+01,5.800000000000000294e-02
1.148333000000000048e+01,7.000000000000000666e-02
1.148499999999999943e+01,6.800000000000000488e-02
1.148667000000000016e+01,5.199999999999999761e-02
1.148832999999999949e+01,5.600000000000000117e-02
1.149000000000000021e+01,6.600000000000000311e-02
1.149166999999999916e+01,6.300000000000000044e-02
1.149333000000000027e+01,4.900000000000000189e-02
1.149499999999999922e+01,5.399999999999999939e-02
1.149666999999999994e+01,6.500000000000000222e-02
1.149832999999999927e+01,6.099999999999999867e-02
1.150000000000000000e+01,4.700000000000000011e-02
1.150167000000000073e+01,5.099999999999999672e-02
1.150333000000000006e+01,6.099999999999999867e-02
1.150500000000000078e+01,5.700000000000000205e-02
1.150666999999999973e+01,4.399999999999999745e-02
1.150833000000000084e+01,4.900000000000000189e-02
1.150999999999999979e+01,6.099999999999999867e-02
1.151167000000000051e+01,6.199999999999999956e-02
1.151332999999999984e+01,4.800000000000000100e-02
1.151500000000000057e+01,5.199999999999999761e-02
1.151666999999999952e+01,6.400000000000000133e-02
1.151833000000000062e+01,6.400000000000000133e-02
1.151999999999999957e+01,5.199999999999999761e-02
1.152167000000000030e+01,5.299999999999999850e-02
1.152332999999999963e+01,6.500000000000000222e-02
1.152500000000000036e+01,6.400000000000000133e-02
1.152666999999999931e+01,5.099999999999999672e-02
1.152833000000000041e+01,5.700000000000000205e-02
1.152999999999999936e+01,6.900000000000000577e-02
1.153167000000000009e+01,6.300000000000000044e-02
1.153332999999999942e+01,4.599999999999999922e-02
1.153500000000000014e+01,4.499999999999999833e-02
1.153667000000000087e+01,5.700000000000000205e-02
1.153833000000000020e+01,5.600000000000000117e-02
1.153999999999999915e+01,4.499999999999999833e-02
1.154166999999999987e+01,4.599999999999999922e-02
1.154332999999999920e+01,6.199999999999999956e-02
1.154499999999999993e+01,6.300000000000000044e-02
1.154667000000000066e+01,5.099999999999999672e-02
1.154832999999999998e+01,5.099999999999999672e-02
1.155000000000000071e+01,6.500000000000000222e-02
1.155166999999999966e+01,6.199999999999999956e-02
1.155333000000000077e+01,4.900000000000000189e-02
1.155499999999999972e+01,4.499999999999999833e-02
1.155667000000000044e+01,5.899999999999999689e-02
1.155832999999999977e+01,5.600000000000000117e-02
1.156000000000000050e+01,4.299999999999999656e-02
1.156166999999999945e+01,4.000000000000000083e-02
1.156333000000000055e+01,5.399999999999999939e-02
1.156499999999999950e+01,6.099999999999999867e-02
1.156667000000000023e+01,4.900000000000000189e-02
1.156832999999999956e+01,4.499999999999999833e-02
1.157000000000000028e+01,5.899999999999999689e-02
1.157166999999999923e+01,5.999999999999999778e-02
1.157333000000000034e+01,5.000000000000000278e-02
1.157499999999999929e+01,4.299999999999999656e-02
1.157667000000000002e+01,5.800000000000000294e-02
1.157832999999999934e+01,6.099999999999999867e-02
1.158000000000000007e+01,5.299999999999999850e-02
1.158167000000000080e+01,4.599999999999999922e-02
1.158333000000000013e+01,6.199999999999999956e-02
1.158500000000000085e+01,6.300000000000000044e-02
1.158666999999999980e+01,4.900000000000000189e-02
1.158832999999999913e+01,3.899999999999999994e-02
1.158999999999999986e+01,5.399999999999999939e-02
1.159167000000000058e+01,5.800000000000000294e-02
1.159332999999999991e+01,4.599999999999999922e-02
1.159500000000000064e+01,4.000000000000000083e-02
1.159666999999999959e+01,5.600000000000000117e-02
1.159833000000000069e+01,5.999999999999999778e-02
1.159999999999999964e+01,5.000000000000000278e-02
1.160167000000000037e+01,4.200000000000000261e-02
1.160332999999999970e+01,5.299999999999999850e-02
1.160500000000000043e+01,5.800000000000000294e-02
1.160666999999999938e+01,5.099999999999999672e-02
1.160833000000000048e+01,4.399999999999999745e-02
1.160999999999999943e+01,6.099999999999999867e-02
1.161167000000000016e+01,6.700000000000000400e-02
1.161332999999999949e+01,5.600000000000000117e-02
1.161500000000000021e+01,4.599999999999999922e-02
1.161666999999999916e+01,5.700000000000000205e-02
1.161833000000000027e+01,6.099999999999999867e-02
1.161999999999999922e+01,5.399999999999999939e-02
1.162166999999999994e+01,4.599999999999999922e-02
1.162332999999999927e+01,5.700000000000000205e-02
1.162500000000000000e+01,6.199999999999999956e-02
1.162667000000000073e+01,5.299999999999999850e-02
1.162833000000000006e+01,4.299999999999999656e-02
1.163000000000000078e+01,5.500000000000000028e-02
1.163166999999999973e+01,6.300000000000000044e-02
1.163333000000000084e+01,5.800000000000000294e-02
1.163499999999999979e+01,4.800000000000000100e-02
1.163667000000000051e+01,5.899999999999999689e-02
1.163832999999999984e+01,6.199999999999999956e-02
1.164000000000000057e+01,5.500000000000000028e-02
1.164166999999999952e+01,4.200000000000000261e-02
1.164333000000000062e+01,5.299999999999999850e-02
1.164499999999999957e+01,6.099999999999999867e-02
1.164667000000000030e+01,5.600000000000000117e-02
1.164832999999999963e+01,4.399999999999999745e-02
1.165000000000000036e+01,5.500000000000000028e-02
1.165166999999999931e+01,5.999999999999999778e-02
1.165333000000000041e+01,5.199999999999999761e-02
1.165499999999999936e+01,4.299999999999999656e-02
1.165667000000000009e+01,5.299999999999999850e-02
1.165832999999999942e+01,6.199999999999999956e-02
1.166000000000000014e+01,5.700000000000000205e-02
1.166167000000000087e+01,4.599999999999999922e-02
1.166333000000000020e+01,5.600000000000000117e-02
1.166499999999999915e+01,6.400000000000000133e-02
1.166666999999999987e+01,5.999999999999999778e-02
1.166832999999999920e+01,4.900000000000000189e-02
1.166999999999999993e+01,5.800000000000000294e-02
1.167167000000000066e+01,6.500000000000000222e-02
1.167332999999999998e+01,5.999999999999999778e-02
1.167500000000000071e+01,4.800000000000000100e-02
1.167666999999999966e+01,5.399999999999999939e-02
1.167833000000000077e+01,6.300000000000000044e-02
1.167999999999999972e+01,5.999999999999999778e-02
1.168167000000000044e+01,5.000000000000000278e-02
1.168332999999999977e+01,5.899999999999999689e-02
1.168500000000000050e+01,6.700000000000000400e-02
1.168666999999999945e+01,6.300000000000000044e-02
1.168833000000000055e+01,5.000000000000000278e-02
1.168999999999999950e+01,5.899999999999999689e-02
1.169167000000000023e+01,6.700000000000000400e-02
1.169332999999999956e+01,6.400000000000000133e-02
1.169500000000000028e+01,4.700000000000000011e-02
1.169666999999999923e+01,5.199999999999999761e-02
1.169833000000000034e+01,5.899999999999999689e-02
1.169999999999999929e+01,5.299999999999999850e-02
1.170167000000000002e+01,4.200000000000000261e-02
1.170332999999999934e+01,4.599999999999999922e-02
1.170500000000000007e+01,5.800000000000000294e-02
1.170667000000000080e+01,5.700000000000000205e-02
1.170833000000000013e+01,4.200000000000000261e-02
1.171000000000000085e+01,4.599999999999999922e-02
1.171166999999999980e+01,6.099999999999999867e-02
1.171332999999999913e+01,5.700000000000000205e-02
1.171499999999999986e+01,4.499999999999999833e-02
1.171667000000000058e+01,4.499999999999999833e-02
1.171832999999999991e+01,5.399999999999999939e-02
1.172000000000000064e+01,5.399999999999999939e-02
1.172166999999999959e+01,4.000000000000000083e-02
1.172333000000000069e+01,4.200000000000000261e-02
1.172499999999999964e+01,5.600000000000000117e-02
1.172667000000000037e+01,5.600000000000000117e-02
1.172832999999999970e+01,4.499999999999999833e-02
1.173000000000000043e+01,4.599999999999999922e-02
1.173166999999999938e+01,5.800000000000000294e-02
1.173333000000000048e+01,5.600000000000000117e-02
1.173499999999999943e+01,4.800000000000000100e-02
1.173667000000000016e+01,5.000000000000000278e-02
1.173832999999999949e+01,6.300000000000000044e-02
1.174000000000000021e+01,6.800000000000000488e-02
1.174166999999999916e+01,5.500000000000000028e-02
1.174333000000000027e+01,5.299999999999999850e-02
1.174499999999999922e+01,6.199999999999999956e-02
1.174666999999999994e+01,6.099999999999999867e-02
1.174832999999999927e+01,5.000000000000000278e-02
1.175000000000000000e+01,5.199999999999999761e-02
1.175167000000000073e+01,6.400000000000000133e-02
1.175333000000000006e+01,6.400000000000000133e-02
1.175500000000000078e+01,5.099999999999999672e-02
1.175666999999999973e+01,4.599999999999999922e-02
1.175833000000000084e+01,5.800000000000000294e-02
1.175999999999999979e+01,6.099999999999999867e-02
1.176167000000000051e+01,4.900000000000000189e-02
1.176332999999999984e+01,4.200000000000000261e-02
1.176500000000000057e+01,5.399999999999999939e-02
1.176666999999999952e+01,5.500000000000000028e-02
1.176833000000000062e+01,4.299999999999999656e-02
1.176999999999999957e+01,3.899999999999999994e-02
1.177167000000000030e+01,5.500000000000000028e-02
1.177332999999999963e+01,5.700000000000000205e-02
1.177500000000000036e+01,4.700000000000000011e-02
1.177666999999999931e+01,4.299999999999999656e-02
1.177833000000000041e+01,5.199999999999999761e-02
1.177999999999999936e+01,5.099999999999999672e-02
1.178167000000000009e+01,3.699999999999999817e-02
1.178332999999999942e+01,3.300000000000000155e-02
1.178500000000000014e+01,4.599999999999999922e-02
1.178667000000000087e+01,4.700000000000000011e-02
1.178833000000000020e+01,3.699999999999999817e-02
1.178999999999999915e+01,3.300000000000000155e-02
1.179166999999999987e+01,4.800000000000000100e-02
1.179332999999999920e+01,5.000000000000000278e-02
1.179499999999999993e+01,4.100000000000000172e-02
1.179667000000000066e+01,3.500000000000000333e-02
1.179832999999999998e+01,4.700000000000000011e-02
1.180000000000000071e+01,5.299999999999999850e-02
1.180166999999999966e+01,4.499999999999999833e-02
1.180333000000000077e+01,3.899999999999999994e-02
1.180499999999999972e+01,4.900000000000000189e-02
1.180667000000000044e+01,5.199999999999999761e-02
1.180832999999999977e+01,4.200000000000000261e-02
1.181000000000000050e+01,3.500000000000000333e-02
1.181166999999999945e+01,4.700000000000000011e-02
1.181333000000000055e+01,5.000000000000000278e-02
1.181499999999999950e+01,4.100000000000000172e-02
1.181667000000000023e+01,3.799999999999999906e-02
1.181832999999999956e+01,5.000000000000000278e-02
1.182000000000000028e+01,5.500000000000000028e-02
1.182166999999999923e+01,4.700000000000000011e-02
1.182333000000000034e+01,3.899999999999999994e-02
1.182499999999999929e+01,5.299999999999999850e-02
1.182667000000000002e+01,5.600000000000000117e-02
1.182832999999999934e+01,4.299999999999999656e-02
1.183000000000000007e+01,3.400000000000000244e-02
1.183167000000000080e+01,4.700000000000000011e-02
1.183333000000000013e+01,5.399999999999999939e-02
1.183500000000000085e+01,4.599999999999999922e-02
1.183666999999999980e+01,3.500000000000000333e-02
1.183832999999999913e+01,4.800000000000000100e-02
1.183999999999999986e+01,5.199999999999999761e-02
1.184167000000000058e+01,4.299999999999999656e-02
1.184332999999999991e+01,3.500000000000000333e-02
1.184500000000000064e+01,5.099999999999999672e-02
1.184666999999999959e+01,6.400000000000000133e-02
1.184833000000000069e+01,5.700000000000000205e-02
1.184999999999999964e+01,4.700000000000000011e-02
1.185167000000000037e+01,5.800000000000000294e-02
1.185332999999999970e+01,6.500000000000000222e-02
1.185500000000000043e+01,5.600000000000000117e-02
1.185666999999999938e+01,4.599999999999999922e-02
1.185833000000000048e+01,5.399999999999999939e-02
1.185999999999999943e+01,5.899999999999999689e-02
1.186167000000000016e+01,5.199999999999999761e-02
1.186332999999999949e+01,4.000000000000000083e-02
1.186500000000000021e+01,5.000000000000000278e-02
1.186666999999999916e+01,5.700000000000000205e-02
1.186833000000000027e+01,4.599999999999999922e-02
1.186999999999999922e+01,3.300000000000000155e-02
1.187166999999999994e+01,4.200000000000000261e-02
1.187332999999999927e+01,5.199999999999999761e-02
1.187500000000000000e+01,4.399999999999999745e-02
1.187667000000000073e+01,3.300000000000000155e-02
1.187833000000000006e+01,4.000000000000000083e-02
1.188000000000000078e+01,4.700000000000000011e-02
1.188166999999999973e+01,4.299999999999999656e-02
1.188333000000000084e+01,3.099999999999999978e-02
1.188499999999999979e+01,4.000000000000000083e-02
1.188667000000000051e+01,5.000000000000000278e-02
1.188832999999999984e+01,4.499999999999999833e-02
1.189000000000000057e+01,3.799999999999999906e-02
1.189166999999999952e+01,4.299999999999999656e-02
1.189333000000000062e+01,5.000000000000000278e-02
1.189499999999999957e+01,4.700000000000000011e-02
1.189667000000000030e+01,3.300000000000000155e-02
1.189832999999999963e+01,4.000000000000000083e-02
1.190000000000000036e+01,5.000000000000000278e-02
1.190166999999999931e+01,4.700000000000000011e-02
1.190333000000000041e+01,3.799999999999999906e-02
1.190499999999999936e+01,4.599999999999999922e-02
1.190667000000000009e+01,5.600000000000000117e-02
1.190832999999999942e+01,5.000000000000000278e-02
1.191000000000000014e+01,3.500000000000000333e-02
1.191167000000000087e+01,4.399999999999999745e-02
1.191333000000000020e+01,5.800000000000000294e-02
1.191499999999999915e+01,5.299999999999999850e-02
1.191666999999999987e+01,3.699999999999999817e-02
1.191832999999999920e+01,4.299999999999999656e-02
1.191999999999999993e+01,5.500000000000000028e-02
1.192167000000000066e+01,5.500000000000000028e-02
1.192332999999999998e+01,4.399999999999999745e-02
1.192500000000000071e+01,4.599999999999999922e-02
1.192666999999999966e+01,5.700000000000000205e-02
1.192833000000000077e+01,5.700000000000000205e-02
1.192999999999999972e+01,4.399999999999999745e-02
1.193167000000000044e+01,4.900000000000000189e-02
1.193332999999999977e+01,5.899999999999999689e-02
1.193500000000000050e+01,5.999999999999999778e-02
1.193666999999999945e+01,4.399999999999999745e-02
1.193833000000000055e+01,4.599999999999999922e-02
1.193999999999999950e+01,5.600000000000000117e-02
1.194167000000000023e+01,5.500000000000000028e-02
1.194332999999999956e+01,4.100000000000000172e-02
1.194500000000000028e+01,4.200000000000000261e-02
1.194666999999999923e+01,5.099999999999999672e-02
1.194833000000000034e+01,5.000000000000000278e-02
1.194999999999999929e+01,3.699999999999999817e-02
1.195167000000000002e+01,3.799999999999999906e-02
1.195332999999999934e+01,5.000000000000000278e-02
1.195500000000000007e+01,5.000000000000000278e-02
1.195667000000000080e+01,3.799999999999999906e-02
1.195833000000000013e+01,4.200000000000000261e-02
1.196000000000000085e+01,5.600000000000000117e-02
1.196166999999999980e+01,5.700000000000000205e-02
1.196332999999999913e+01,4.499999999999999833e-02
1.196499999999999986e+01,4.599999999999999922e-02
1.196667000000000058e+01,5.600000000000000117e-02
1.196832999999999991e+01,5.700000000000000205e-02
1.197000000000000064e+01,4.100000000000000172e-02
1.197166999999999959e+01,4.100000000000000172e-02
1.197333000000000069e+01,5.199999999999999761e-02
1.197499999999999964e+01,5.500000000000000028e-02
1.197667000000000037e+01,4.299999999999999656e-02
1.197832999999999970e+01,4.399999999999999745e-02
1.198000000000000043e+01,5.600000000000000117e-02
1.198166999999999938e+01,5.700000000000000205e-02
1.198333000000000048e+01,4.299999999999999656e-02
1.198499999999999943e+01,3.899999999999999994e-02
1.198667000000000016e+01,5.099999999999999672e-02
1.198832999999999949e+01,5.600000000000000117e-02
1.199000000000000021e+01,4.700000000000000011e-02
1.199166999999999916e+01,4.599999999999999922e-02
1.199333000000000027e+01,6.099999999999999867e-02
1.199499999999999922e+01,6.400000000000000133e-02
1.199666999999999994e+01,5.199999999999999761e-02
1.199832999999999927e+01,4.499999999999999833e-02
1.200000000000000000e+01,5.399999999999999939e-02
1.200167000000000073e+01,5.600000000000000117e-02
1.200333000000000006e+01,4.299999999999999656e-02
1.200500000000000078e+01,3.699999999999999817e-02
1.200666999999999973e+01,5.000000000000000278e-02
1.200833000000000084e+01,5.500000000000000028e-02
1.200999999999999979e+01,4.499999999999999833e-02
1.201167000000000051e+01,4.000000000000000083e-02
1.201332999999999984e+01,5.199999999999999761e-02
1.201500000000000057e+01,5.500000000000000028e-02
1.201666999999999952e+01,4.499999999999999833e-02
1.201833000000000062e+01,3.699999999999999817e-02
1.201999999999999957e+01,4.900000000000000189e-02
1.202167000000000030e+01,5.500000000000000028e-02
1.202332999999999963e+01,4.800000000000000100e-02
1.202500000000000036e+01,4.100000000000000172e-02
1.202666999999999931e+01,5.399999999999999939e-02
1.202833000000000041e+01,5.800000000000000294e-02
1.202999999999999936e+01,4.499999999999999833e-02
1.203167000000000009e+01,3.699999999999999817e-02
1.203332999999999942e+01,5.099999999999999672e-02
1.203500000000000014e+01,5.600000000000000117e-02
1.203667000000000087e+01,4.599999999999999922e-02
1.203833000000000020e+01,3.699999999999999817e-02
1.203999999999999915e+01,5.299999999999999850e-02
1.204166999999999987e+01,5.899999999999999689e-02
1.204332999999999920e+01,5.000000000000000278e-02
1.204499999999999993e+01,4.299999999999999656e-02
1.204667000000000066e+01,5.800000000000000294e-02
1.204832999999999998e+01,6.099999999999999867e-02
1.205000000000000071e+01,4.900000000000000189e-02
1.205166999999999966e+01,3.699999999999999817e-02
1.205333000000000077e+01,4.900000000000000189e-02
1.205499999999999972e+01,5.399999999999999939e-02
1.205667000000000044e+01,4.599999999999999922e-02
1.205832999999999977e+01,3.400000000000000244e-02
1.206000000000000050e+01,4.499999999999999833e-02
1.206166999999999945e+01,5.299999999999999850e-02
1.206333000000000055e+01,4.299999999999999656e-02
1.206499999999999950e+01,3.200000000000000067e-02
1.206667000000000023e+01,4.200000000000000261e-02
1.206832999999999956e+01,5.199999999999999761e-02
1.207000000000000028e+01,4.599999999999999922e-02
1.207166999999999923e+01,3.500000000000000333e-02
1.207333000000000034e+01,4.499999999999999833e-02
1.207499999999999929e+01,4.900000000000000189e-02
1.207667000000000002e+01,4.200000000000000261e-02
1.207832999999999934e+01,2.999999999999999889e-02
1.208000000000000007e+01,4.200000000000000261e-02
1.208167000000000080e+01,4.800000000000000100e-02
1.208333000000000013e+01,3.699999999999999817e-02
1.208500000000000085e+01,2.100000000000000130e-02
1.208666999999999980e+01,3.200000000000000067e-02
1.208832999999999913e+01,4.200000000000000261e-02
1.208999999999999986e+01,4.000000000000000083e-02
1.209167000000000058e+01,2.699999999999999969e-02
1.209332999999999991e+01,3.699999999999999817e-02
1.209500000000000064e+01,4.299999999999999656e-02
1.209666999999999959e+01,3.899999999999999994e-02
1.209833000000000069e+01,2.900000000000000147e-02
1.209999999999999964e+01,4.399999999999999745e-02
1.210167000000000037e+01,4.900000000000000189e-02
1.210332999999999970e+01,4.700000000000000011e-02
1.210500000000000043e+01,3.300000000000000155e-02
1.210666999999999938e+01,4.100000000000000172e-02
1.210833000000000048e+01,4.800000000000000100e-02
1.210999999999999943e+01,4.100000000000000172e-02
1.211167000000000016e+01,2.800000000000000058e-02
1.211332999999999949e+01,4.000000000000000083e-02
1.211500000000000021e+01,5.500000000000000028e-02
1.211666999999999916e+01,5.299999999999999850e-02
1.211833000000000027e+01,3.799999999999999906e-02
1.211999999999999922e+01,4.299999999999999656e-02
1.212166999999999994e+01,5.099999999999999672e-02
1.212332999999999927e+01,4.499999999999999833e-02
1.212500000000000000e+01,2.699999999999999969e-02
1.212667000000000073e+01,3.300000000000000155e-02
1.212833000000000006e+01,4.299999999999999656e-02
1.213000000000000078e+01,4.000000000000000083e-02
1.213166999999999973e+01,2.599999999999999881e-02
1.213333000000000084e+01,3.400000000000000244e-02
1.213499999999999979e+01,4.399999999999999745e-02
1.213667000000000051e+01,4.000000000000000083e-02
1.213832999999999984e+01,2.500000000000000139e-02
1.214000000000000057e+01,3.300000000000000155e-02
1.214166999999999952e+01,4.700000000000000011e-02
1.214333000000000062e+01,4.700000000000000011e-02
1.214499999999999957e+01,3.599999999999999728e-02
1.214667000000000030e+01,4.100000000000000172e-02
1.214832999999999963e+01,5.099999999999999672e-02
1.215000000000000036e+01,5.099999999999999672e-02
1.215166999999999931e+01,3.599999999999999728e-02
1.215333000000000041e+01,4.100000000000000172e-02
1.215499999999999936e+01,5.199999999999999761e-02
1.215667000000000009e+01,5.199999999999999761e-02
1.215832999999999942e+01,3.899999999999999994e-02
1.216000000000000014e+01,4.200000000000000261e-02
1.216167000000000087e+01,5.399999999999999939e-02
1.216333000000000020e+01,5.600000000000000117e-02
1.216499999999999915e+01,4.100000000000000172e-02
1.216666999999999987e+01,4.399999999999999745e-02
1.216832999999999920e+01,5.299999999999999850e-02
1.216999999999999993e+01,5.099999999999999672e-02
1.217167000000000066e+01,3.500000000000000333e-02
1.217332999999999998e+01,3.799999999999999906e-02
1.217500000000000071e+01,5.000000000000000278e-02
1.217666999999999966e+01,5.299999999999999850e-02
1.217833000000000077e+01,4.200000000000000261e-02
1.217999999999999972e+01,3.899999999999999994e-02
1.218167000000000044e+01,5.099999999999999672e-02
1.218332999999999977e+01,5.399999999999999939e-02
1.218500000000000050e+01,4.299999999999999656e-02
1.218666999999999945e+01,4.499999999999999833e-02
1.218833000000000055e+01,6.099999999999999867e-02
1.218999999999999950e+01,6.400000000000000133e-02
1.219167000000000023e+01,5.000000000000000278e-02
1.219332999999999956e+01,4.599999999999999922e-02
1.219500000000000028e+01,5.899999999999999689e-02
1.219666999999999923e+01,6.400000000000000133e-02
