RSLT0044 (Chromatogram RI)	
13.82667	0.108
13.82833	0.095
13.83000	0.106
13.83167	0.115
13.83333	0.108
13.83500	0.091
13.83667	0.099
13.83833	0.109
13.84000	0.105
13.84167	0.095
13.84333	0.106
13.84500	0.114
13.84667	0.111
13.84833	0.102
13.85000	0.111
13.85167	0.118
13.85333	0.111
13.85500	0.100
13.85667	0.108
13.85833	0.116
13.86000	0.109
13.86167	0.095
13.86333	0.102
13.86500	0.110
13.86667	0.108
13.86833	0.099
13.87000	0.105
13.87167	0.111
13.87333	0.106
13.87500	0.095
13.87667	0.103
13.87833	0.113
13.88000	0.110
13.88167	0.099
13.88333	0.104
13.88500	0.114
13.88667	0.111
13.88833	0.095
13.89000	0.098
13.89167	0.106
13.89333	0.100
13.89500	0.086
13.89667	0.091
13.89833	0.101
13.90000	0.101
13.90167	0.091
13.90333	0.096
13.90500	0.106
13.90667	0.105
13.90833	0.094
13.91000	0.098
13.91167	0.109
13.91333	0.107
13.91500	0.095
13.91667	0.098
13.91833	0.109
13.92000	0.109
13.92167	0.096
13.92333	0.099
13.92500	0.108
13.92667	0.106
13.92833	0.097
13.93000	0.099
13.93167	0.111
13.93333	0.111
13.93500	0.097
13.93667	0.097
13.93833	0.107
13.94000	0.109
13.94167	0.100
13.94333	0.099
13.94500	0.109
13.94667	0.108
13.94833	0.097
13.95000	0.096
13.95167	0.110
13.95333	0.113
13.95500	0.102
13.95667	0.101
13.95833	0.115
13.96000	0.118
13.96167	0.109
13.96333	0.107
13.96500	0.120
13.96667	0.124
13.96833	0.115
13.97000	0.110
13.97167	0.118
13.97333	0.118
13.97500	0.104
13.97667	0.097
13.97833	0.108
13.98000	0.108
13.98167	0.101
13.98333	0.097
13.98500	0.113
13.98667	0.120
13.98833	0.108
13.99000	0.104
13.99167	0.117
13.99333	0.117
13.99500	0.105
13.99667	0.096
13.99833	0.106
14.00000	0.109
14.00167	0.101
14.00333	0.091
14.00500	0.102
14.00667	0.109
14.00833	0.102
14.01000	0.096
14.01167	0.108
14.01333	0.113
14.01500	0.106
14.01667	0.098
14.01833	0.110
14.02000	0.114
14.02167	0.107
14.02333	0.099
14.02500	0.112
14.02667	0.116
14.02833	0.107
14.03000	0.098
14.03167	0.112
14.03333	0.120
14.03500	0.112
14.03667	0.101
14.03833	0.110
14.04000	0.113
14.04167	0.106
14.04333	0.098
14.04500	0.109
14.04667	0.111
14.04833	0.105
14.05000	0.093
14.05167	0.107
14.05333	0.118
14.05500	0.112
14.05667	0.099
14.05833	0.105
14.06000	0.113
14.06167	0.107
14.06333	0.091
14.06500	0.102
14.06667	0.112
14.06833	0.108
14.07000	0.095
14.07167	0.106
14.07333	0.117
14.07500	0.112
14.07667	0.096
14.07833	0.107
14.08000	0.119
14.08167	0.114
14.08333	0.097
14.08500	0.105
14.08667	0.117
14.08833	0.115
14.09000	0.100
14.09167	0.106
14.09333	0.112
14.09500	0.107
14.09667	0.093
14.09833	0.105
14.10000	0.115
14.10167	0.111
14.10333	0.094
14.10500	0.096
14.10667	0.107
14.10833	0.107
14.11000	0.094
14.11167	0.099
14.11333	0.111
14.11500	0.113
14.11667	0.098
14.11833	0.102
14.12000	0.114
14.12167	0.114
14.12333	0.100
14.12500	0.105
14.12667	0.115
14.12833	0.110
14.13000	0.097
14.13167	0.100
14.13333	0.113
14.13500	0.116
14.13667	0.102
14.13833	0.104
14.14000	0.115
14.14167	0.116
14.14333	0.105
14.14500	0.106
14.14667	0.119
14.14833	0.122
14.15000	0.109
14.15167	0.108
14.15333	0.120
14.15500	0.117
14.15667	0.104
14.15833	0.104
14.16000	0.117
14.16167	0.120
14.16333	0.109
14.16500	0.102
14.16667	0.114
14.16833	0.115
14.17000	0.104
14.17167	0.100
14.17333	0.110
14.17500	0.112
14.17667	0.103
14.17833	0.099
14.18000	0.115
14.18167	0.119
14.18333	0.109
14.18500	0.105
14.18667	0.119
14.18833	0.122
14.19000	0.109
14.19167	0.101
14.19333	0.112
14.19500	0.115
14.19667	0.102
14.19833	0.095
14.20000	0.107
14.20167	0.113
14.20333	0.106
14.20500	0.097
14.20667	0.114
14.20833	0.119
14.21000	0.107
14.21167	0.098
14.21333	0.112
14.21500	0.116
14.21667	0.107
14.21833	0.095
14.22000	0.105
14.22167	0.110
14.22333	0.106
14.22500	0.095
14.22667	0.106
14.22833	0.107
14.23000	0.098
14.23167	0.088
14.23333	0.104
14.23500	0.109
14.23667	0.103
14.23833	0.094
14.24000	0.106
14.24167	0.113
14.24333	0.108
14.24500	0.096
14.24667	0.113
14.24833	0.122
14.25000	0.116
14.25167	0.102
14.25333	0.110
14.25500	0.113
14.25667	0.104
14.25833	0.094
14.26000	0.105
14.26167	0.107
14.26333	0.100
14.26500	0.088
14.26667	0.099
14.26833	0.107
14.27000	0.102
14.27167	0.088
14.27333	0.099
14.27500	0.112
14.27667	0.106
14.27833	0.094
14.28000	0.103
14.28167	0.111
14.28333	0.105
14.28500	0.094
14.28667	0.106
14.28833	0.115
14.29000	0.111
14.29167	0.096
14.29333	0.103
14.29500	0.116
14.29667	0.116
14.29833	0.102
14.30000	0.109
14.30167	0.122
14.30333	0.118
14.30500	0.102
14.30667	0.108
14.30833	0.116
14.31000	0.116
14.31167	0.107
14.31333	0.109
14.31500	0.121
14.31667	0.118
14.31833	0.106
14.32000	0.111
14.32167	0.122
14.32333	0.124
14.32500	0.109
14.32667	0.109
14.32833	0.121
14.33000	0.117
14.33167	0.103
14.33333	0.103
14.33500	0.118
14.33667	0.121
14.33833	0.107
14.34000	0.106
14.34167	0.123
14.34333	0.121
14.34500	0.106
14.34667	0.102
14.34833	0.117
14.35000	0.118
14.35167	0.106
14.35333	0.101
14.35500	0.116
14.35667	0.117
14.35833	0.108
14.36000	0.102
14.36167	0.118
14.36333	0.121
14.36500	0.111
14.36667	0.103
14.36833	0.117
14.37000	0.119
14.37167	0.107
14.37333	0.099
14.37500	0.112
14.37667	0.117
14.37833	0.109
14.38000	0.101
14.38167	0.115
14.38333	0.120
14.38500	0.113
14.38667	0.106
14.38833	0.121
14.39000	0.125
14.39167	0.115
14.39333	0.106
14.39500	0.119
14.39667	0.124
14.39833	0.115
14.40000	0.105
14.40167	0.119
14.40333	0.124
14.40500	0.117
14.40667	0.105
14.40833	0.118
14.41000	0.123
14.41167	0.115
14.41333	0.103
14.41500	0.117
14.41667	0.124
14.41833	0.119
14.42000	0.109
14.42167	0.120
14.42333	0.123
14.42500	0.114
14.42667	0.103
14.42833	0.117
14.43000	0.127
14.43167	0.121
14.43333	0.108
14.43500	0.120
14.43667	0.128
14.43833	0.123
14.44000	0.111
14.44167	0.121
14.44333	0.131
14.44500	0.127
14.44667	0.114
14.44833	0.123
14.45000	0.128
14.45167	0.119
14.45333	0.103
14.45500	0.111
14.45667	0.120
14.45833	0.117
14.46000	0.105
14.46167	0.111
14.46333	0.121
14.46500	0.116
14.46667	0.104
14.46833	0.111
14.47000	0.119
14.47167	0.119
14.47333	0.103
14.47500	0.109
14.47667	0.120
14.47833	0.121
14.48000	0.111
14.48167	0.119
14.48333	0.128
14.48500	0.123
14.48667	0.110
14.48833	0.114
14.49000	0.128
14.49167	0.127
14.49333	0.114
14.49500	0.116
14.49667	0.130
14.49833	0.133
14.50000	0.121
14.50167	0.122
14.50333	0.131
14.50500	0.128
14.50667	0.113
14.50833	0.115
14.51000	0.128
14.51167	0.127
14.51333	0.110
14.51500	0.106
14.51667	0.118
14.51833	0.115
14.52000	0.101
14.52167	0.100
14.52333	0.115
14.52500	0.115
14.52667	0.104
14.52833	0.103
14.53000	0.118
14.53167	0.121
14.53333	0.108
14.53500	0.104
14.53667	0.119
14.53833	0.116
14.54000	0.104
14.54167	0.101
14.54333	0.116
14.54500	0.116
14.54667	0.102
14.54833	0.099
14.55000	0.111
14.55167	0.112
14.55333	0.103
14.55500	0.100
14.55667	0.114
14.55833	0.117
14.56000	0.105
14.56167	0.099
14.56333	0.114
14.56500	0.116
14.56667	0.105
14.56833	0.097
14.57000	0.117
14.57167	0.124
14.57333	0.113
14.57500	0.105
14.57667	0.120
14.57833	0.120
14.58000	0.109
14.58167	0.102
14.58333	0.117
14.58500	0.124
14.58667	0.116
14.58833	0.111
14.59000	0.127
14.59167	0.130
14.59333	0.123
14.59500	0.114
14.59667	0.128
14.59833	0.133
14.60000	0.123
14.60167	0.113
14.60333	0.128
14.60500	0.132
14.60667	0.121
14.60833	0.110
14.61000	0.125
14.61167	0.131
14.61333	0.123
14.61500	0.113
14.61667	0.125
14.61833	0.129
14.62000	0.123
14.62167	0.112
14.62333	0.124
14.62500	0.131
14.62667	0.123
14.62833	0.113
14.63000	0.126
14.63167	0.135
14.63333	0.128
14.63500	0.117
14.63667	0.128
14.63833	0.135
14.64000	0.128
14.64167	0.115
14.64333	0.126
14.64500	0.139
14.64667	0.139
14.64833	0.128
14.65000	0.131
14.65167	0.138
14.65333	0.133
14.65500	0.121
14.65667	0.128
14.65833	0.138
14.66000	0.134
14.66167	0.122
14.66333	0.127
14.66500	0.135
14.66667	0.130
14.66833	0.118
14.67000	0.126
14.67167	0.138
14.67333	0.135
14.67500	0.125
14.67667	0.132
14.67833	0.143
14.68000	0.138
14.68167	0.124
14.68333	0.127
14.68500	0.139
14.68667	0.138
14.68833	0.128
14.69000	0.132
14.69167	0.143
14.69333	0.135
14.69500	0.119
14.69667	0.125
14.69833	0.137
14.70000	0.134
14.70167	0.123
14.70333	0.128
14.70500	0.143
14.70667	0.143
14.70833	0.135
14.71000	0.138
14.71167	0.151
14.71333	0.148
14.71500	0.136
14.71667	0.138
14.71833	0.151
14.72000	0.146
14.72167	0.133
14.72333	0.131
14.72500	0.143
14.72667	0.144
14.72833	0.127
14.73000	0.121
14.73167	0.133
14.73333	0.132
14.73500	0.122
14.73667	0.120
14.73833	0.136
14.74000	0.136
14.74167	0.124
14.74333	0.121
14.74500	0.137
14.74667	0.137
14.74833	0.123
14.75000	0.117
14.75167	0.132
14.75333	0.134
14.75500	0.122
14.75667	0.117
14.75833	0.131
14.76000	0.132
14.76167	0.120
14.76333	0.119
14.76500	0.134
14.76667	0.133
14.76833	0.123
14.77000	0.119
14.77167	0.134
14.77333	0.136
14.77500	0.123
14.77667	0.120
14.77833	0.134
14.78000	0.136
14.78167	0.125
14.78333	0.117
14.78500	0.127
14.78667	0.134
14.78833	0.127
14.79000	0.121
14.79167	0.135
14.79333	0.140
14.79500	0.132
14.79667	0.125
14.79833	0.136
14.80000	0.138
14.80167	0.128
14.80333	0.118
14.80500	0.129
14.80667	0.135
14.80833	0.127
14.81000	0.117
14.81167	0.132
14.81333	0.140
14.81500	0.129
14.81667	0.116
14.81833	0.124
14.82000	0.131
14.82167	0.124
14.82333	0.115
14.82500	0.127
14.82667	0.135
14.82833	0.129
14.83000	0.121
14.83167	0.132
14.83333	0.143
14.83500	0.137
14.83667	0.127
14.83833	0.138
14.84000	0.145
14.84167	0.137
14.84333	0.126
14.84500	0.140
14.84667	0.149
14.84833	0.143
14.85000	0.133
14.85167	0.146
14.85333	0.153
14.85500	0.147
14.85667	0.139
14.85833	0.150
14.86000	0.159
14.86167	0.153
14.86333	0.140
14.86500	0.144
14.86667	0.153
14.86833	0.146
14.87000	0.133
14.87167	0.140
14.87333	0.148
14.87500	0.138
14.87667	0.126
14.87833	0.132
14.88000	0.142
14.88167	0.136
14.88333	0.122
14.88500	0.130
14.88667	0.141
14.88833	0.135
14.89000	0.119
14.89167	0.125
14.89333	0.133
14.89500	0.127
14.89667	0.116
14.89833	0.125
14.90000	0.139
14.90167	0.139
14.90333	0.128
14.90500	0.131
14.90667	0.141
14.90833	0.137
14.91000	0.126
14.91167	0.128
14.91333	0.141
14.91500	0.141
14.91667	0.128
14.91833	0.133
14.92000	0.145
14.92167	0.141
14.92333	0.126
14.92500	0.128
14.92667	0.137
14.92833	0.135
14.93000	0.120
14.93167	0.122
14.93333	0.137
14.93500	0.140
14.93667	0.130
14.93833	0.131
14.94000	0.140
14.94167	0.140
14.94333	0.129
14.94500	0.132
14.94667	0.145
14.94833	0.147
14.95000	0.134
14.95167	0.136
14.95333	0.144
14.95500	0.141
14.95667	0.125
14.95833	0.125
14.96000	0.137
14.96167	0.140
14.96333	0.128
14.96500	0.126
14.96667	0.139
14.96833	0.142
14.97000	0.130
14.97167	0.126
14.97333	0.136
14.97500	0.138
14.97667	0.126
14.97833	0.124
14.98000	0.135
14.98167	0.136
14.98333	0.125
14.98500	0.126
14.98667	0.141
14.98833	0.145
14.99000	0.133
14.99167	0.128
14.99333	0.141
14.99500	0.143
14.99667	0.133
14.99833	0.128
15.00000	0.143
15.00167	0.151
15.00333	0.142
15.00500	0.133
15.00667	0.143
15.00833	0.148
15.01000	0.135
15.01167	0.126
15.01333	0.138
15.01500	0.138
15.01667	0.131
15.01833	0.123
15.02000	0.136
15.02167	0.142
15.02333	0.133
15.02500	0.127
15.02667	0.142
15.02833	0.150
15.03000	0.139
15.03167	0.125
15.03333	0.134
15.03500	0.140
15.03667	0.132
15.03833	0.121
15.04000	0.133
15.04167	0.140
15.04333	0.130
15.04500	0.119
15.04667	0.133
15.04833	0.143
15.05000	0.139
15.05167	0.128
15.05333	0.135
15.05500	0.139
15.05667	0.135
15.05833	0.126
15.06000	0.134
15.06167	0.139
15.06333	0.133
15.06500	0.121
15.06667	0.130
15.06833	0.134
15.07000	0.127
15.07167	0.115
15.07333	0.129
15.07500	0.135
15.07667	0.130
15.07833	0.120
15.08000	0.134
15.08167	0.144
15.08333	0.141
15.08500	0.131
15.08667	0.141
15.08833	0.147
15.09000	0.143
15.09167	0.131
15.09333	0.140
15.09500	0.146
15.09667	0.141
15.09833	0.125
15.10000	0.132
15.10167	0.137
15.10333	0.131
15.10500	0.113
15.10667	0.122
15.10833	0.133
15.11000	0.131
15.11167	0.117
15.11333	0.128
15.11500	0.138
15.11667	0.137
15.11833	0.123
15.12000	0.131
15.12167	0.142
15.12333	0.137
15.12500	0.122
15.12667	0.127
15.12833	0.135
15.13000	0.134
15.13167	0.119
15.13333	0.126
15.13500	0.139
15.13667	0.138
15.13833	0.126
15.14000	0.131
15.14167	0.146
15.14333	0.145
15.14500	0.132
15.14667	0.138
15.14833	0.147
15.15000	0.143
15.15167	0.127
15.15333	0.131
15.15500	0.144
15.15667	0.146
15.15833	0.133
15.16000	0.135
15.16167	0.148
15.16333	0.148
15.16500	0.137
15.16667	0.134
15.16833	0.146
15.17000	0.150
15.17167	0.137
15.17333	0.136
15.17500	0.150
15.17667	0.150
15.17833	0.141
15.18000	0.137
15.18167	0.150
15.18333	0.154
15.18500	0.144
15.18667	0.144
15.18833	0.160
15.19000	0.162
15.19167	0.149
15.19333	0.147
15.19500	0.163
15.19667	0.170
15.19833	0.163
15.20000	0.155
15.20167	0.168
15.20333	0.169
15.20500	0.158
15.20667	0.156
15.20833	0.170
15.21000	0.178
15.21167	0.171
15.21333	0.164
15.21500	0.178
15.21667	0.180
15.21833	0.169
15.22000	0.164
15.22167	0.180
15.22333	0.188
15.22500	0.181
15.22667	0.175
15.22833	0.192
15.23000	0.199
15.23167	0.190
15.23333	0.185
15.23500	0.203
15.23667	0.212
15.23833	0.206
15.24000	0.202
15.24167	0.220
15.24333	0.229
15.24500	0.224
15.24667	0.217
15.24833	0.237
15.25000	0.248
15.25167	0.242
15.25333	0.232
15.25500	0.252
15.25667	0.262
15.25833	0.259
15.26000	0.261
15.26167	0.283
15.26333	0.296
15.26500	0.294
15.26667	0.286
15.26833	0.306
15.27000	0.317
15.27167	0.315
15.27333	0.311
15.27500	0.333
15.27667	0.347
15.27833	0.347
15.28000	0.344
15.28167	0.365
15.28333	0.379
15.28500	0.381
15.28667	0.374
15.28833	0.394
15.29000	0.413
15.29167	0.416
15.29333	0.409
15.29500	0.432
15.29667	0.453
15.29833	0.461
15.30000	0.460
15.30167	0.480
15.30333	0.500
15.30500	0.507
15.30667	0.511
15.30833	0.538
15.31000	0.564
15.31167	0.577
15.31333	0.577
15.31500	0.599
15.31667	0.625
15.31833	0.640
15.32000	0.643
15.32167	0.666
15.32333	0.692
15.32500	0.709
15.32667	0.713
15.32833	0.735
15.33000	0.764
15.33167	0.780
15.33333	0.787
15.33500	0.811
15.33667	0.847
15.33833	0.868
15.34000	0.878
15.34167	0.903
15.34333	0.939
15.34500	0.960
15.34667	0.970
15.34833	1.001
15.35000	1.038
15.35167	1.061
15.35333	1.075
15.35500	1.106
15.35667	1.150
15.35833	1.182
15.36000	1.203
15.36167	1.235
15.36333	1.283
15.36500	1.317
15.36667	1.340
15.36833	1.373
15.37000	1.426
15.37167	1.461
15.37333	1.485
15.37500	1.519
15.37667	1.567
15.37833	1.608
15.38000	1.637
15.38167	1.676
15.38333	1.732
15.38500	1.776
15.38667	1.809
15.38833	1.850
15.39000	1.909
15.39167	1.957
15.39333	1.994
15.39500	2.040
15.39667	2.105
15.39833	2.153
15.40000	2.195
15.40167	2.245
15.40333	2.312
15.40500	2.368
15.40667	2.407
15.40833	2.453
15.41000	2.526
15.41167	2.588
15.41333	2.640
15.41500	2.695
15.41667	2.768
15.41833	2.831
15.42000	2.886
15.42167	2.947
15.42333	3.027
15.42500	3.097
15.42667	3.155
15.42833	3.216
15.43000	3.300
15.43167	3.378
15.43333	3.443
15.43500	3.507
15.43667	3.598
15.43833	3.676
15.44000	3.745
15.44167	3.815
15.44333	3.909
15.44500	3.997
15.44667	4.070
15.44833	4.141
15.45000	4.237
15.45167	4.325
15.45333	4.399
15.45500	4.472
15.45667	4.574
15.45833	4.669
15.46000	4.751
15.46167	4.831
15.46333	4.937
15.46500	5.037
15.46667	5.125
15.46833	5.211
15.47000	5.320
15.47167	5.423
15.47333	5.518
15.47500	5.608
15.47667	5.723
15.47833	5.831
15.48000	5.929
15.48167	6.022
15.48333	6.138
15.48500	6.258
15.48667	6.360
15.48833	6.457
15.49000	6.575
15.49167	6.692
15.49333	6.797
15.49500	6.900
15.49667	7.024
15.49833	7.152
15.50000	7.265
15.50167	7.372
15.50333	7.501
15.50500	7.629
15.50667	7.743
15.50833	7.851
15.51000	7.981
15.51167	8.115
15.51333	8.233
15.51500	8.347
15.51667	8.480
15.51833	8.616
15.52000	8.736
15.52167	8.849
15.52333	8.984
15.52500	9.126
15.52667	9.254
15.52833	9.373
15.53000	9.510
15.53167	9.652
15.53333	9.781
15.53500	9.905
15.53667	10.045
15.53833	10.194
15.54000	10.328
15.54167	10.454
15.54333	10.595
15.54500	10.740
15.54667	10.872
15.54833	10.995
15.55000	11.133
15.55167	11.281
15.55333	11.416
15.55500	11.544
15.55667	11.684
15.55833	11.833
15.56000	11.971
15.56167	12.100
15.56333	12.243
15.56500	12.398
15.56667	12.538
15.56833	12.665
15.57000	12.806
15.57167	12.957
15.57333	13.099
15.57500	13.226
15.57667	13.364
15.57833	13.517
15.58000	13.655
15.58167	13.781
15.58333	13.918
15.58500	14.065
15.58667	14.203
15.58833	14.330
15.59000	14.466
15.59167	14.617
15.59333	14.757
15.59500	14.878
15.59667	15.012
15.59833	15.158
15.60000	15.288
15.60167	15.407
15.60333	15.536
15.60500	15.684
15.60667	15.815
15.60833	15.933
15.61000	16.061
15.61167	16.204
15.61333	16.336
15.61500	16.456
15.61667	16.579
15.61833	16.713
15.62000	16.836
15.62167	16.948
15.62333	17.065
15.62500	17.199
15.62667	17.322
15.62833	17.428
15.63000	17.540
15.63167	17.670
15.63333	17.790
15.63500	17.892
15.63667	18.002
15.63833	18.131
15.64000	18.247
15.64167	18.348
15.64333	18.448
15.64500	18.567
15.64667	18.668
15.64833	18.760
15.65000	18.856
15.65167	18.967
15.65333	19.074
15.65500	19.161
15.65667	19.250
15.65833	19.357
15.66000	19.452
15.66167	19.532
15.66333	19.610
15.66500	19.707
15.66667	19.798
15.66833	19.871
15.67000	19.944
15.67167	20.032
15.67333	20.117
15.67500	20.186
15.67667	20.251
15.67833	20.338
15.68000	20.414
15.68167	20.474
15.68333	20.529
15.68500	20.603
15.68667	20.670
15.68833	20.719
15.69000	20.768
15.69167	20.834
15.69333	20.896
15.69500	20.941
15.69667	20.981
15.69833	21.041
15.70000	21.094
15.70167	21.132
15.70333	21.159
15.70500	21.210
15.70667	21.257
15.70833	21.287
15.71000	21.309
15.71167	21.351
15.71333	21.388
15.71500	21.407
15.71667	21.423
15.71833	21.456
15.72000	21.488
15.72167	21.499
15.72333	21.500
15.72500	21.524
15.72667	21.547
15.72833	21.555
15.73000	21.551
15.73167	21.563
15.73333	21.577
15.73500	21.575
15.73667	21.564
15.73833	21.570
15.74000	21.579
15.74167	21.570
15.74333	21.546
15.74500	21.541
15.74667	21.540
15.74833	21.526
15.75000	21.499
15.75167	21.487
15.75333	21.478
15.75500	21.453
15.75667	21.415
15.75833	21.395
15.76000	21.379
15.76167	21.346
15.76333	21.303
15.76500	21.273
15.76667	21.248
15.76833	21.208
15.77000	21.156
15.77167	21.115
15.77333	21.086
15.77500	21.040
15.77667	20.981
15.77833	20.937
15.78000	20.897
15.78167	20.846
15.78333	20.781
15.78500	20.732
15.78667	20.690
15.78833	20.631
15.79000	20.558
15.79167	20.500
15.79333	20.448
15.79500	20.384
15.79667	20.310
15.79833	20.245
15.80000	20.187
15.80167	20.115
15.80333	20.031
15.80500	19.960
15.80667	19.899
15.80833	19.825
15.81000	19.733
15.81167	19.657
15.81333	19.590
15.81500	19.514
15.81667	19.420
15.81833	19.334
15.82000	19.262
15.82167	19.179
15.82333	19.080
15.82500	18.990
15.82667	18.915
15.82833	18.832
15.83000	18.730
15.83167	18.635
15.83333	18.557
15.83500	18.465
15.83667	18.358
15.83833	18.258
15.84000	18.177
15.84167	18.086
15.84333	17.977
15.84500	17.873
15.84667	17.791
15.84833	17.696
15.85000	17.586
15.85167	17.479
15.85333	17.389
15.85500	17.291
15.85667	17.178
15.85833	17.068
15.86000	16.977
15.86167	16.877
15.86333	16.761
15.86500	16.648
15.86667	16.557
15.86833	16.457
15.87000	16.342
15.87167	16.227
15.87333	16.132
15.87500	16.030
15.87667	15.914
15.87833	15.797
15.88000	15.700
15.88167	15.596
15.88333	15.476
15.88500	15.358
15.88667	15.263
15.88833	15.156
15.89000	15.038
15.89167	14.920
15.89333	14.823
15.89500	14.720
15.89667	14.602
15.89833	14.483
15.90000	14.387
15.90167	14.280
15.90333	14.165
15.90500	14.044
15.90667	13.946
15.90833	13.843
15.91000	13.727
15.91167	13.608
15.91333	13.508
15.91500	13.407
15.91667	13.292
15.91833	13.168
15.92000	13.068
15.92167	12.966
15.92333	12.854
15.92500	12.737
15.92667	12.636
15.92833	12.534
15.93000	12.421
15.93167	12.304
15.93333	12.210
15.93500	12.109
15.93667	11.993
15.93833	11.872
15.94000	11.778
15.94167	11.685
15.94333	11.575
15.94500	11.458
15.94667	11.361
15.94833	11.269
15.95000	11.163
15.95167	11.045
15.95333	10.952
15.95500	10.860
15.95667	10.754
15.95833	10.641
15.96000	10.547
15.96167	10.454
15.96333	10.351
15.96500	10.234
15.96667	10.141
15.96833	10.054
15.97000	9.954
15.97167	9.845
15.97333	9.760
15.97500	9.676
15.97667	9.577
15.97833	9.470
15.98000	9.383
15.98167	9.300
15.98333	9.203
15.98500	9.096
15.98667	9.012
15.98833	8.932
15.99000	8.842
15.99167	8.741
15.99333	8.657
15.99500	8.583
15.99667	8.492
15.99833	8.389
16.00000	8.307
16.00167	8.235
16.00333	8.148
16.00500	8.049
16.00667	7.964
16.00833	7.894
16.01000	7.808
16.01167	7.712
16.01333	7.632
16.01500	7.569
16.01667	7.492
16.01833	7.402
16.02000	7.322
16.02167	7.254
16.02333	7.174
16.02500	7.083
16.02667	7.008
16.02833	6.949
16.03000	6.877
16.03167	6.793
16.03333	6.716
16.03500	6.655
16.03667	6.583
16.03833	6.500
16.04000	6.423
16.04167	6.365
16.04333	6.299
16.04500	6.220
16.04667	6.149
16.04833	6.097
16.05000	6.031
16.05167	5.951
16.05333	5.879
16.05500	5.830
16.05667	5.772
16.05833	5.698
16.06000	5.631
16.06167	5.583
16.06333	5.523
16.06500	5.452
16.06667	5.382
16.06833	5.336
16.07000	5.279
16.07167	5.210
16.07333	5.146
16.07500	5.106
16.07667	5.052
16.07833	4.985
16.08000	4.919
16.08167	4.881
16.08333	4.833
16.08500	4.768
16.08667	4.701
16.08833	4.662
16.09000	4.613
16.09167	4.552
16.09333	4.489
16.09500	4.453
16.09667	4.407
16.09833	4.349
16.10000	4.291
16.10167	4.257
16.10333	4.216
16.10500	4.160
16.10667	4.098
16.10833	4.063
16.11000	4.022
16.11167	3.968
16.11333	3.913
16.11500	3.881
16.11667	3.846
16.11833	3.798
16.12000	3.746
16.12167	3.715
16.12333	3.679
16.12500	3.631
16.12667	3.574
16.12833	3.545
16.13000	3.513
16.13167	3.469
16.13333	3.421
16.13500	3.395
16.13667	3.364
16.13833	3.322
16.14000	3.270
16.14167	3.243
16.14333	3.215
16.14500	3.175
16.14667	3.128
16.14833	3.105
16.15000	3.077
16.15167	3.038
16.15333	2.993
16.15500	2.973
16.15667	2.951
16.15833	2.914
16.16000	2.870
16.16167	2.847
16.16333	2.827
16.16500	2.794
16.16667	2.749
16.16833	2.728
16.17000	2.709
16.17167	2.679
16.17333	2.635
16.17500	2.611
16.17667	2.598
16.17833	2.566
16.18000	2.523
16.18167	2.498
16.18333	2.482
16.18500	2.455
16.18667	2.418
16.18833	2.397
16.19000	2.384
16.19167	2.356
16.19333	2.320
16.19500	2.298
16.19667	2.288
16.19833	2.266
16.20000	2.232
16.20167	2.212
16.20333	2.200
16.20500	2.176
16.20667	2.141
16.20833	2.120
16.21000	2.114
16.21167	2.096
16.21333	2.065
16.21500	2.045
16.21667	2.041
16.21833	2.019
16.22000	1.985
16.22167	1.963
16.22333	1.958
16.22500	1.940
16.22667	1.910
16.22833	1.889
16.23000	1.881
16.23167	1.857
16.23333	1.826
16.23500	1.803
16.23667	1.800
16.23833	1.787
16.24000	1.761
16.24167	1.737
16.24333	1.735
16.24500	1.717
16.24667	1.692
16.24833	1.673
16.25000	1.675
16.25167	1.662
16.25333	1.637
16.25500	1.617
16.25667	1.613
16.25833	1.600
16.26000	1.575
16.26167	1.553
16.26333	1.552
16.26500	1.542
16.26667	1.519
16.26833	1.499
16.27000	1.504
16.27167	1.494
16.27333	1.471
16.27500	1.450
16.27667	1.450
16.27833	1.443
16.28000	1.423
16.28167	1.404
16.28333	1.405
16.28500	1.394
16.28667	1.374
16.28833	1.354
16.29000	1.357
16.29167	1.355
16.29333	1.335
16.29500	1.315
16.29667	1.318
16.29833	1.308
16.30000	1.286
16.30167	1.265
16.30333	1.270
16.30500	1.271
16.30667	1.253
16.30833	1.234
16.31000	1.239
16.31167	1.236
16.31333	1.217
16.31500	1.195
16.31667	1.196
16.31833	1.194
16.32000	1.178
16.32167	1.159
16.32333	1.165
16.32500	1.163
16.32667	1.144
16.32833	1.126
16.33000	1.132
16.33167	1.132
16.33333	1.116
16.33500	1.096
16.33667	1.100
16.33833	1.103
16.34000	1.087
16.34167	1.066
16.34333	1.070
16.34500	1.068
16.34667	1.051
16.34833	1.031
16.35000	1.034
16.35167	1.040
16.35333	1.029
16.35500	1.011
16.35667	1.014
16.35833	1.018
16.36000	1.007
16.36167	0.986
16.36333	0.987
16.36500	0.994
16.36667	0.982
16.36833	0.960
16.37000	0.956
16.37167	0.960
16.37333	0.948
16.37500	0.930
16.37667	0.930
16.37833	0.937
16.38000	0.928
16.38167	0.913
16.38333	0.912
16.38500	0.920
16.38667	0.912
16.38833	0.895
16.39000	0.894
16.39167	0.901
16.39333	0.891
16.39500	0.874
16.39667	0.873
16.39833	0.881
16.40000	0.873
16.40167	0.852
16.40333	0.848
16.40500	0.858
16.40667	0.854
16.40833	0.838
16.41000	0.835
16.41167	0.840
16.41333	0.834
